ticket_id,cliente_id,data_abertura,canal,categoria,prioridade,tempo_resposta_horas,tempo_resolucao_horas,satisfacao_cliente
TCK-00882,CLI-154,2026-02-12,chat,elogio,alta,"2,90",8.977075476430738,3.0
TCK-00883,CLI-081,2026-02-12,chat,duvida_de_uso,media,"0,95",5.583465776784182,3.0
TCK-00884,CLI-028,2026-02-12,email,bug,alta,"2,73",7.561503729970541,5.0
TCK-00885,CLI-147,2026-02-12,telefone,duvida_de_uso,critica,"2,42",8.308362098822434,5.0
TCK-00886,CLI-133,2026-02-12,telefone,bug,alta,"3,43",10.87876062683418,5.0
TCK-00887,CLI-010,2026-02-12,email,bug,media,"6,16",13.846995576104304,4.0
TCK-00888,CLI-035,2026-02-12,chat,duvida_de_uso,baixa,"5,42",10.75767241085206,4.0
TCK-00889,CLI-003,2026-02-12,email,cobranca,alta,,27.315853536081384,3.0
TCK-00890,CLI-049,2026-02-12,telefone,bug,media,"2,75",9.185225085674496,4.0
TCK-00891,CLI-018,2026-02-12,email,cobranca,alta,,11.559956963283444,5.0
TCK-00892,CLI-128,2026-02-12,email,cobranca,alta,"1,85",5.299574570441908,5.0
TCK-00893,CLI-095,2026-02-12,email,cobranca,baixa,"7,74",18.404236450303088,3.0
TCK-00894,CLI-177,2026-02-12,email,bug,baixa,"5,05",15.162092771823854,5.0
TCK-00895,CLI-135,2026-02-13,chat,duvida_de_uso,media,"1,91",6.25869946582088,4.0
TCK-00896,CLI-111,2026-02-13,chat,bug,media,"0,56",4.150786111838511,5.0
TCK-00897,CLI-092,2026-02-13,email,bug,baixa,"4,33",9.19656668519265,4.0
TCK-00898,CLI-010,2026-02-13,chat,bug,media,,6.965013132537753,5.0
TCK-00899,CLI-013,2026-02-13,telefone,bug,alta,"0,66",2.5811806461419784,
TCK-00900,CLI-111,2026-02-13,chat,bug,media,"0,74",4.52860663583828,5.0
TCK-00901,CLI-001,2026-02-13,chat,bug,baixa,"2,55",7.080964695716901,5.0
TCK-00902,CLI-008,2026-02-13,email,elogio,alta,"11,61",24.463023078585586,3.0
TCK-00903,CLI-040,2026-02-13,email,cobranca,alta,"8,30",16.595965625210663,4.0
TCK-00904,CLI-160,2026-02-13,telefone,bug,critica,"3,26",8.610783547186148,5.0
TCK-00905,CLI-083,2026-02-13,chat,elogio,baixa,"1,73",4.685131666242453,5.0
TCK-00906,CLI-128,2026-02-13,chat,bug,alta,"1,27",5.562670239845103,5.0
TCK-00907,CLI-075,2026-02-13,telefone,duvida_de_uso,alta,"1,93",4.025580681620129,5.0
TCK-00908,CLI-032,2026-02-13,email,cobranca,alta,"3,05",8.72413414522148,5.0
TCK-00909,CLI-067,2026-02-13,chat,duvida_de_uso,media,"8,37",17.641675961827737,3.0
TCK-00910,CLI-017,2026-02-13,email,bug,baixa,"2,87",8.432962541326697,5.0
TCK-00911,CLI-139,2026-02-13,email,duvida_de_uso,media,"3,78",7.333644661596129,3.0
TCK-00912,CLI-034,2026-02-13,chat,duvida_de_uso,baixa,"0,79",5.405458780724939,
TCK-00913,CLI-068,2026-02-13,email,duvida_de_uso,baixa,,12.785223704754715,
TCK-00914,CLI-177,2026-02-13,telefone,duvida_de_uso,critica,"3,74",10.04913024860593,4.0
TCK-00915,CLI-107,2026-02-13,email,duvida_de_uso,baixa,"2,73",5.116034255703321,5.0
TCK-00916,CLI-083,2026-02-13,telefone,bug,critica,"1,63",4.062601447144845,4.0
TCK-00917,CLI-098,2026-02-13,chat,duvida_de_uso,media,"1,21",4.5872530245228,
TCK-00918,CLI-142,2026-02-14,chat,bug,alta,"1,55",7.858844055782251,3.0
TCK-00919,CLI-046,2026-02-14,telefone,cobranca,baixa,"2,72",8.693201523713855,4.0
TCK-00920,CLI-115,2026-02-14,email,cobranca,media,"1,61",6.095402348662294,4.0
TCK-00921,CLI-158,2026-02-14,email,duvida_de_uso,media,"3,48",7.8696669191648745,
TCK-00922,CLI-104,2026-02-14,email,cobranca,critica,"4,41",9.27027532387625,5.0
TCK-00923,CLI-081,2026-02-14,email,bug,baixa,"6,41",14.95596339986523,4.0
TCK-00924,CLI-027,2026-02-14,telefone,bug,baixa,"11,19",24.188450734671143,4.0
TCK-00925,CLI-045,2026-02-14,chat,duvida_de_uso,critica,"0,39",4.00952190655949,4.0
TCK-00926,CLI-171,2026-02-14,email,duvida_de_uso,baixa,"4,90",14.378652256133385,5.0
TCK-00927,CLI-098,2026-02-14,email,cobranca,media,"2,98",7.33624219861426,4.0
TCK-00928,CLI-055,2026-02-14,chat,elogio,baixa,"0,27",3.756158538729648,4.0
TCK-00929,CLI-076,2026-02-14,chat,duvida_de_uso,baixa,"1,35",2.882091867079264,5.0
TCK-00930,CLI-105,2026-02-14,email,duvida_de_uso,media,"5,95",14.029448942583844,3.0
TCK-00931,CLI-097,2026-02-14,chat,duvida_de_uso,media,"3,25",11.052852665448526,5.0
TCK-00932,CLI-126,2026-02-14,chat,bug,media,"2,46",5.870422865995629,4.0
TCK-00933,CLI-047,2026-02-14,chat,bug,media,"1,23",6.48205972627335,3.0
TCK-00934,CLI-117,2026-02-14,email,elogio,alta,"9,27",21.843383338313252,3.0
TCK-00935,CLI-080,2026-02-14,chat,cobranca,critica,"0,86",3.517413030540779,4.0
TCK-00936,CLI-170,2026-02-14,email,elogio,baixa,"2,76",8.677346073822877,4.0
TCK-00937,CLI-029,2026-02-14,email,bug,media,"3,17",11.082885016343692,3.0
TCK-00938,CLI-027,2026-02-14,chat,bug,media,"2,12",7.15655920418029,4.0
TCK-00939,CLI-084,2026-02-14,chat,duvida_de_uso,alta,"9,41",21.111528058242303,
TCK-00940,CLI-092,2026-02-15,email,elogio,media,"10,58",19.374148568450973,
TCK-00941,CLI-125,2026-02-15,telefone,bug,alta,"5,29",13.42277932775168,3.0
TCK-00942,CLI-073,2026-02-15,email,bug,media,"3,76",10.53590963219474,5.0
TCK-00943,CLI-165,2026-02-15,chat,bug,media,"2,23",5.032628376829162,
TCK-00944,CLI-086,2026-02-15,telefone,cobranca,alta,"6,26",12.823833650846963,4.0
TCK-00945,CLI-024,2026-02-15,chat,cobranca,media,"4,86",12.648332337884101,4.0
TCK-00946,CLI-022,2026-02-15,telefone,cobranca,media,"1,41",5.076248232862482,4.0
TCK-00947,CLI-176,2026-02-15,chat,bug,baixa,"6,75",16.825998625034728,3.0
TCK-00948,CLI-025,2026-02-15,chat,cobranca,media,"3,06",8.981796390067917,5.0
TCK-00949,CLI-171,2026-02-15,chat,duvida_de_uso,baixa,"1,45",5.692396159838022,4.0
TCK-00950,CLI-051,2026-02-15,chat,bug,alta,"2,02",6.3878057374701305,4.0
TCK-00951,CLI-017,2026-02-15,email,bug,media,"5,31",12.988403452382752,4.0
TCK-00952,CLI-055,2026-02-15,chat,duvida_de_uso,baixa,,10.133871726105983,5.0
TCK-00953,CLI-111,2026-02-15,email,bug,baixa,"1,64",6.743988974349324,5.0
TCK-00954,CLI-078,2026-02-15,telefone,elogio,media,"3,61",8.871049309517655,4.0
TCK-00955,CLI-142,2026-02-16,email,duvida_de_uso,critica,"4,39",12.769487894264367,
TCK-00956,CLI-110,2026-02-16,email,duvida_de_uso,media,"8,18",18.709195298214176,3.0
TCK-00957,CLI-073,2026-02-16,telefone,cobranca,baixa,"8,78",19.38653040041823,3.0
TCK-00958,CLI-115,2026-02-16,email,cobranca,media,"1,26",5.398582398455588,4.0
TCK-00959,CLI-175,2026-02-16,email,bug,critica,,10.769093702501868,4.0
TCK-00960,CLI-075,2026-02-16,chat,duvida_de_uso,alta,,2.7476941359010043,4.0
TCK-00961,CLI-028,2026-02-16,email,bug,baixa,,12.753995413542857,
TCK-00962,CLI-074,2026-02-16,email,duvida_de_uso,media,"15,16",32.75077081491093,3.0
TCK-00963,CLI-152,2026-02-16,chat,cobranca,alta,"4,52",11.467042375026208,3.0
TCK-00964,CLI-040,2026-02-16,email,duvida_de_uso,alta,"5,55",13.118448119888441,5.0
TCK-00965,CLI-171,2026-02-16,email,duvida_de_uso,media,"6,68",14.126966096297917,5.0
TCK-00966,CLI-106,2026-02-16,email,bug,alta,"10,07",21.873251427109523,
TCK-00967,CLI-109,2026-02-16,email,duvida_de_uso,media,"7,08",15.447850159199573,4.0
TCK-00968,CLI-058,2026-02-16,email,bug,baixa,"1,47",7.606776375161052,5.0
TCK-00969,CLI-166,2026-02-16,email,elogio,baixa,"11,82",22.984882240055313,4.0
TCK-00970,CLI-007,2026-02-16,chat,duvida_de_uso,media,"2,52",6.848940287489243,3.0
TCK-00971,CLI-054,2026-02-16,chat,cobranca,baixa,"3,04",7.573965450472707,4.0
TCK-00972,CLI-076,2026-02-16,email,duvida_de_uso,media,"8,78",21.54801931852985,3.0
TCK-00973,CLI-086,2026-02-16,email,cobranca,alta,,29.14253112133871,3.0
TCK-00974,CLI-086,2026-02-16,telefone,bug,alta,"2,76",7.139413539571265,4.0
TCK-00975,CLI-027,2026-02-16,chat,bug,baixa,"5,07",8.99330627660177,4.0
TCK-00976,CLI-041,2026-02-16,email,bug,baixa,"2,62",6.352015284399973,4.0
TCK-00977,CLI-018,2026-02-16,chat,bug,alta,"2,86",8.946005660466273,3.0
TCK-00978,CLI-104,2026-02-16,email,elogio,media,"1,05",5.682938587624273,5.0
TCK-00979,CLI-064,2026-02-16,telefone,cobranca,baixa,"2,63",6.764129684245207,
TCK-00980,CLI-102,2026-02-16,telefone,duvida_de_uso,alta,"4,60",10.385788349215439,5.0
TCK-00981,CLI-107,2026-02-16,telefone,duvida_de_uso,baixa,"5,77",16.16884967060914,4.0
TCK-00982,CLI-127,2026-02-17,email,duvida_de_uso,baixa,,17.010790526640385,5.0
TCK-00983,CLI-099,2026-02-17,email,duvida_de_uso,alta,"7,73",18.63969181983776,3.0
TCK-00984,CLI-117,2026-02-17,email,cobranca,media,"2,95",10.653478901923886,5.0
TCK-00985,CLI-106,2026-02-17,email,duvida_de_uso,media,"3,65",12.230360373701673,4.0
TCK-00986,CLI-118,2026-02-17,email,cobranca,alta,"3,79",13.139740728186954,4.0
TCK-00987,CLI-111,2026-02-17,chat,bug,critica,"1,88",5.9242472438421085,4.0
TCK-00988,CLI-057,2026-02-17,email,elogio,baixa,"1,89",5.092614517565981,4.0
TCK-00989,CLI-045,2026-02-17,telefone,bug,media,"4,21",13.334110273627658,4.0
TCK-00990,CLI-142,2026-02-17,email,duvida_de_uso,baixa,"6,89",13.951891103176939,4.0
TCK-00991,CLI-062,2026-02-17,email,cobranca,media,"5,00",10.448989512983198,4.0
TCK-00992,CLI-099,2026-02-17,telefone,bug,media,"2,83",6.585445701927224,
TCK-00993,CLI-036,2026-02-17,chat,bug,media,"2,56",7.419130054264992,4.0
TCK-00994,CLI-078,2026-02-17,email,duvida_de_uso,baixa,"2,69",4.872940151954841,4.0
TCK-00995,CLI-096,2026-02-17,chat,duvida_de_uso,alta,"3,52",7.188347588244364,4.0
TCK-00996,CLI-113,2026-02-17,email,elogio,media,"7,04",14.74624623311246,4.0
TCK-00997,CLI-095,2026-02-17,email,cobranca,alta,"7,16",14.094175381123343,4.0
TCK-00998,CLI-065,2026-02-18,chat,duvida_de_uso,media,"2,02",8.232745753030553,
TCK-00999,CLI-174,2026-02-18,email,elogio,alta,"2,74",7.942331315313208,5.0
TCK-01000,CLI-093,2026-02-18,chat,duvida_de_uso,media,"4,64",12.214568229101106,4.0
TCK-01001,CLI-146,2026-02-18,email,cobranca,media,"3,17",9.415652055272467,4.0
TCK-01002,CLI-133,2026-02-18,chat,bug,alta,"2,53",7.251679196482874,4.0
TCK-01003,CLI-101,2026-02-18,chat,duvida_de_uso,alta,"2,97",9.837183548638533,5.0
TCK-01004,CLI-160,2026-02-18,email,bug,media,"3,97",10.827603492847588,4.0
TCK-01005,CLI-024,2026-02-18,email,bug,media,"6,46",14.146402965842444,3.0
TCK-01006,CLI-166,2026-02-18,email,cobranca,media,"1,17",2.587997990312253,5.0
TCK-01007,CLI-154,2026-02-18,chat,bug,media,"3,30",9.716575285180703,3.0
TCK-01008,CLI-091,2026-02-18,chat,duvida_de_uso,media,"1,27",3.4008626955581356,4.0
TCK-01009,CLI-133,2026-02-18,chat,cobranca,alta,"1,75",6.71613180539175,3.0
TCK-01010,CLI-094,2026-02-18,email,bug,media,"4,52",11.26151502096804,
TCK-01011,CLI-049,2026-02-18,email,duvida_de_uso,media,"0,91",2.5908277268584774,4.0
TCK-01012,CLI-144,2026-02-18,chat,cobranca,media,"2,11",7.17750073029615,
TCK-01013,CLI-045,2026-02-18,email,cobranca,critica,"3,07",8.818117094449283,4.0
TCK-01014,CLI-057,2026-02-18,chat,bug,baixa,"2,19",7.239094257091766,5.0
TCK-01015,CLI-094,2026-02-18,email,elogio,baixa,"2,94",8.519936172787133,4.0
TCK-01016,CLI-151,2026-02-18,email,cobranca,baixa,"4,24",9.66097820732221,3.0
TCK-01017,CLI-070,2026-02-18,chat,cobranca,alta,"1,57",6.714261851519801,3.0
TCK-01018,CLI-089,2026-02-18,chat,duvida_de_uso,media,"2,32",6.138314720290484,
TCK-01019,CLI-008,2026-02-18,chat,cobranca,media,"2,71",6.265782317136632,4.0
TCK-01020,CLI-021,2026-02-18,email,cobranca,baixa,"7,92",18.26556321180714,4.0
TCK-01021,CLI-011,2026-02-18,telefone,bug,alta,"9,09",20.76532807122066,3.0
TCK-01022,CLI-013,2026-02-18,telefone,elogio,media,"1,27",6.1950926491010065,
TCK-01023,CLI-157,2026-02-18,telefone,elogio,media,"8,33",17.68239994127252,5.0
TCK-01024,CLI-152,2026-02-18,chat,duvida_de_uso,baixa,"1,13",2.1259437421674194,4.0
TCK-01025,CLI-148,2026-02-18,chat,cobranca,baixa,"2,33",9.417721496984372,4.0
TCK-01026,CLI-011,2026-02-18,chat,duvida_de_uso,baixa,,1.1142415339901572,4.0
TCK-01027,CLI-014,2026-02-18,email,cobranca,media,"0,55",4.875630075653003,5.0
TCK-01028,CLI-051,2026-02-18,email,cobranca,media,"14,59",32.421923949003954,3.0
TCK-01029,CLI-102,2026-02-18,chat,bug,baixa,"2,38",7.502264392793788,4.0
TCK-01030,CLI-061,2026-02-18,email,bug,media,"3,35",9.460005623847826,4.0
TCK-01031,CLI-088,2026-02-19,email,bug,baixa,"4,90",12.384010030075162,4.0
TCK-01032,CLI-032,2026-02-19,telefone,elogio,media,"3,41",9.428033044156285,4.0
TCK-01033,CLI-132,2026-02-19,email,duvida_de_uso,baixa,"6,99",19.102251876648133,3.0
TCK-01034,CLI-057,2026-02-19,chat,cobranca,baixa,,6.815856690529239,
TCK-01035,CLI-012,2026-02-19,chat,duvida_de_uso,baixa,"3,74",8.28252701193852,4.0
TCK-01036,CLI-134,2026-02-19,email,bug,alta,"2,14",6.362798628767568,4.0
TCK-01037,CLI-163,2026-02-19,telefone,elogio,critica,"1,11",7.603329607795434,5.0
TCK-01038,CLI-003,2026-02-19,email,duvida_de_uso,media,"7,53",15.681873845310141,
TCK-01039,CLI-079,2026-02-19,telefone,duvida_de_uso,baixa,"5,05",12.729386469013077,4.0
TCK-01040,CLI-149,2026-02-19,chat,bug,critica,"0,88",6.195128871156761,4.0
TCK-01041,CLI-128,2026-02-19,email,bug,critica,"1,49",6.856252613046845,5.0
TCK-01042,CLI-155,2026-02-19,email,bug,media,"4,31",12.286788612032858,5.0
TCK-01043,CLI-075,2026-02-19,email,duvida_de_uso,baixa,"5,91",15.75950533310965,4.0
TCK-01044,CLI-068,2026-02-19,email,duvida_de_uso,alta,"1,87",6.833266147912365,4.0
TCK-01045,CLI-128,2026-02-19,email,bug,critica,"10,40",21.02874250068927,4.0
TCK-01046,CLI-028,2026-02-19,telefone,bug,alta,"6,44",14.814271159254075,4.0
TCK-01047,CLI-044,2026-02-19,email,bug,media,"7,88",16.68274602607209,3.0
TCK-01048,CLI-109,2026-02-19,telefone,duvida_de_uso,media,"4,23",14.399500284799982,5.0
TCK-01049,CLI-121,2026-02-19,email,elogio,critica,,9.361643551561341,4.0
TCK-01050,CLI-022,2026-02-19,telefone,duvida_de_uso,baixa,,6.162971416831569,5.0
TCK-01051,CLI-092,2026-02-19,email,bug,baixa,"2,16",4.631311746862769,3.0
TCK-01052,CLI-066,2026-02-19,email,duvida_de_uso,alta,"3,62",9.71910277534054,4.0
TCK-01053,CLI-091,2026-02-19,chat,elogio,baixa,"3,08",8.120002570834979,5.0
TCK-01054,CLI-173,2026-02-19,email,cobranca,media,"4,51",12.133304296200574,4.0
TCK-01055,CLI-014,2026-02-19,telefone,cobranca,baixa,"0,66",5.247990672458977,5.0
TCK-01056,CLI-180,2026-02-20,email,elogio,baixa,,8.337979709500749,4.0
TCK-01057,CLI-081,2026-02-20,chat,duvida_de_uso,baixa,"2,83",10.105085502377268,4.0
TCK-01058,CLI-139,2026-02-20,chat,elogio,media,"3,14",8.549808320002255,4.0
TCK-01059,CLI-077,2026-02-20,chat,bug,media,"1,74",4.720571941009121,
TCK-01060,CLI-056,2026-02-20,email,cobranca,media,"6,07",12.681331710696472,5.0
TCK-01061,CLI-139,2026-02-20,email,cobranca,media,"6,01",14.265284466099057,5.0
TCK-01062,CLI-124,2026-02-20,email,elogio,critica,"13,96",28.36651396299895,3.0
TCK-01063,CLI-026,2026-02-20,email,duvida_de_uso,media,"4,00",10.582516411015988,5.0
TCK-01064,CLI-127,2026-02-20,email,cobranca,critica,"2,82",7.273862693859614,4.0
TCK-01065,CLI-136,2026-02-20,telefone,bug,media,"1,88",8.544509828426788,
TCK-01066,CLI-070,2026-02-20,chat,duvida_de_uso,baixa,"0,72",2.0859235797655136,3.0
TCK-01067,CLI-167,2026-02-20,chat,duvida_de_uso,alta,"3,50",8.41533846682496,3.0
TCK-01068,CLI-116,2026-02-20,email,duvida_de_uso,alta,"5,40",11.098817275981705,
TCK-01069,CLI-061,2026-02-20,email,cobranca,baixa,"1,34",5.106320411172596,5.0
TCK-01070,CLI-002,2026-02-20,chat,bug,media,"3,52",11.199792563608124,
TCK-01071,CLI-122,2026-02-20,email,bug,alta,"4,40",10.484535400732051,4.0
TCK-01072,CLI-038,2026-02-20,email,bug,baixa,"3,15",8.825749782279033,4.0
TCK-01073,CLI-137,2026-02-20,chat,cobranca,media,"0,36",4.6514107499685,4.0
TCK-01074,CLI-095,2026-02-20,chat,cobranca,baixa,"3,22",8.28550942385585,5.0
TCK-01075,CLI-085,2026-02-20,telefone,cobranca,baixa,"11,34",23.978955348628496,2.0
TCK-01076,CLI-030,2026-02-20,email,bug,alta,"2,09",7.140438847380817,5.0
TCK-01077,CLI-129,2026-02-20,chat,cobranca,media,"2,64",6.059566830565266,3.0
TCK-01078,CLI-030,2026-02-21,email,cobranca,alta,"5,66",12.489077793412868,4.0
TCK-01079,CLI-076,2026-02-21,email,bug,alta,"0,34",4.1444989211908805,4.0
TCK-01080,CLI-151,2026-02-21,chat,bug,critica,"1,09",6.884897016484716,4.0
TCK-01081,CLI-166,2026-02-21,email,duvida_de_uso,media,"1,03",6.7723541726559855,
TCK-01082,CLI-179,2026-02-21,chat,duvida_de_uso,media,"6,78",18.338306318114064,3.0
TCK-01083,CLI-173,2026-02-21,email,bug,baixa,"0,32",4.299841821896251,4.0
TCK-01084,CLI-101,2026-02-21,email,bug,media,"3,14",8.034138380488391,5.0
TCK-01085,CLI-037,2026-02-21,telefone,bug,media,"4,77",11.482005605451201,4.0
TCK-01086,CLI-152,2026-02-21,email,bug,alta,"2,08",6.567735433838625,5.0
TCK-01087,CLI-145,2026-02-21,chat,bug,media,"0,24",2.8277366834090403,4.0
TCK-01088,CLI-179,2026-02-21,email,cobranca,baixa,"3,24",9.410938875623287,4.0
TCK-01089,CLI-118,2026-02-21,telefone,duvida_de_uso,alta,"2,05",7.331096374832275,4.0
TCK-01090,CLI-026,2026-02-21,email,duvida_de_uso,alta,"5,14",10.499504602572248,5.0
TCK-01091,CLI-091,2026-02-21,email,cobranca,media,"6,51",16.348235748364196,4.0
TCK-01092,CLI-081,2026-02-21,chat,duvida_de_uso,alta,"0,81",1.7068166157198768,4.0
TCK-01093,CLI-152,2026-02-21,email,bug,media,"2,23",6.681373368993223,5.0
TCK-01094,CLI-071,2026-02-21,email,bug,alta,"2,33",8.909284945338811,5.0
TCK-01095,CLI-060,2026-02-21,telefone,bug,media,"6,44",15.510277386772643,4.0
TCK-01096,CLI-015,2026-02-21,chat,duvida_de_uso,media,"2,43",6.842140296872617,
TCK-01097,CLI-151,2026-02-21,chat,duvida_de_uso,baixa,"0,84",7.470222813228144,4.0
TCK-01098,CLI-136,2026-02-21,chat,duvida_de_uso,baixa,,10.84654806416133,4.0
TCK-01099,CLI-008,2026-02-21,telefone,duvida_de_uso,alta,"2,07",3.7260676647696247,4.0
TCK-01100,CLI-079,2026-02-21,telefone,elogio,media,"2,56",8.281715800600876,5.0
TCK-01101,CLI-087,2026-02-21,chat,bug,baixa,"1,03",2.1867525046304612,4.0
TCK-01102,CLI-085,2026-02-21,email,duvida_de_uso,baixa,"4,28",9.461931289723555,4.0
TCK-01103,CLI-166,2026-02-21,email,duvida_de_uso,media,"2,90",9.159398119107793,4.0
TCK-01104,CLI-028,2026-02-21,chat,cobranca,alta,"5,68",12.529487612098581,3.0
TCK-01105,CLI-056,2026-02-22,telefone,cobranca,media,,11.239743071361996,
TCK-01106,CLI-033,2026-02-22,chat,cobranca,alta,,3.2181042091785406,5.0
TCK-01107,CLI-044,2026-02-22,email,bug,alta,"3,77",11.075833270053726,4.0
TCK-01108,CLI-164,2026-02-22,email,duvida_de_uso,media,"10,36",19.117528797435128,
TCK-01109,CLI-170,2026-02-22,chat,cobranca,alta,"0,76",6.337062194382344,4.0
TCK-01110,CLI-009,2026-02-22,telefone,duvida_de_uso,baixa,"5,36",11.92773195130721,4.0
TCK-01111,CLI-114,2026-02-22,email,elogio,media,"0,62",6.406346925960019,5.0
TCK-01112,CLI-042,2026-02-22,chat,duvida_de_uso,baixa,"5,41",11.485108987054232,3.0
TCK-01113,CLI-035,2026-02-22,chat,duvida_de_uso,baixa,"1,57",8.706934955616665,4.0
TCK-01114,CLI-053,2026-02-22,telefone,duvida_de_uso,baixa,"1,77",4.743037474270404,4.0
TCK-01115,CLI-035,2026-02-22,email,duvida_de_uso,baixa,"9,95",18.213210470094417,3.0
TCK-01116,CLI-089,2026-02-22,telefone,cobranca,alta,"3,58",9.517501375540656,5.0
TCK-01117,CLI-180,2026-02-22,chat,bug,media,"2,21",8.836180325418402,3.0
TCK-01118,CLI-106,2026-02-22,chat,duvida_de_uso,critica,"1,59",7.040303871984383,4.0
TCK-01119,CLI-131,2026-02-22,email,duvida_de_uso,media,"2,74",9.66974782521616,4.0
TCK-01120,CLI-089,2026-02-22,chat,cobranca,media,"0,33",4.804475456102442,4.0
TCK-01121,CLI-003,2026-02-22,chat,duvida_de_uso,baixa,"3,18",7.493333785652774,4.0
TCK-01122,CLI-016,2026-02-23,email,elogio,media,"1,04",6.012652582277005,4.0
TCK-01123,CLI-049,2026-02-23,email,cobranca,media,"7,16",16.018618600643528,4.0
TCK-01124,CLI-044,2026-02-23,chat,bug,critica,"0,89",3.54038240937858,4.0
TCK-01125,CLI-152,2026-02-23,chat,cobranca,critica,"2,37",7.5347175027510245,4.0
TCK-01126,CLI-152,2026-02-23,email,elogio,baixa,"2,30",7.048721031175869,5.0
TCK-01127,CLI-154,2026-02-23,email,bug,media,"2,64",9.87989369638948,4.0
TCK-01128,CLI-115,2026-02-23,email,duvida_de_uso,media,"3,07",7.747219168750687,5.0
TCK-01129,CLI-101,2026-02-23,telefone,bug,media,"4,73",10.664694910652189,4.0
TCK-01130,CLI-117,2026-02-23,telefone,duvida_de_uso,baixa,"9,76",19.514897335429726,4.0
TCK-01131,CLI-074,2026-02-23,email,bug,alta,"2,59",10.507468498579714,3.0
TCK-01132,CLI-121,2026-02-23,email,cobranca,alta,"0,44",2.8221560916625457,5.0
TCK-01133,CLI-143,2026-02-23,email,duvida_de_uso,media,"8,38",20.032296318950618,4.0
TCK-01134,CLI-138,2026-02-23,chat,duvida_de_uso,media,,7.802485829527146,5.0
TCK-01135,CLI-111,2026-02-23,telefone,bug,baixa,"1,43",6.340225584584876,5.0
TCK-01136,CLI-011,2026-02-23,chat,cobranca,critica,"0,72",4.695482295157168,4.0
TCK-01137,CLI-131,2026-02-23,email,duvida_de_uso,baixa,"4,88",13.638215005336951,4.0
TCK-01138,CLI-066,2026-02-23,email,duvida_de_uso,baixa,"4,29",12.346669929432059,5.0
TCK-01139,CLI-134,2026-02-23,email,bug,baixa,"11,39",23.625222224544586,3.0
TCK-01140,CLI-098,2026-02-23,telefone,bug,alta,"5,34",11.801586416603655,3.0
TCK-01141,CLI-159,2026-02-23,chat,duvida_de_uso,alta,"1,31",7.787025098380099,3.0
TCK-01142,CLI-061,2026-02-23,chat,elogio,baixa,"1,07",3.9619479453277004,
TCK-01143,CLI-168,2026-02-23,email,bug,baixa,,6.534358108342906,4.0
TCK-01144,CLI-153,2026-02-23,telefone,cobranca,alta,,1.2527838719866482,5.0
TCK-01145,CLI-060,2026-02-23,email,bug,media,,2.092743868986419,5.0
TCK-01146,CLI-087,2026-02-23,telefone,cobranca,baixa,"1,28",6.191937837225881,
TCK-01147,CLI-096,2026-02-23,telefone,bug,critica,"2,13",10.153903327471085,5.0
TCK-01148,CLI-139,2026-02-23,chat,duvida_de_uso,baixa,,3.764461781693792,
TCK-01149,CLI-125,2026-02-23,telefone,duvida_de_uso,media,"5,59",11.888017969206969,3.0
TCK-01150,CLI-154,2026-02-23,email,bug,baixa,"8,72",18.82988164860869,2.0
TCK-01151,CLI-067,2026-02-23,chat,bug,alta,"4,57",13.542370320233646,3.0
TCK-01152,CLI-091,2026-02-23,email,duvida_de_uso,alta,"6,82",14.092958232909135,3.0
TCK-01153,CLI-078,2026-02-24,chat,duvida_de_uso,media,"1,54",6.6505434237662415,
TCK-01154,CLI-164,2026-02-24,email,elogio,alta,"1,82",5.89856646814347,
TCK-01155,CLI-055,2026-02-24,email,duvida_de_uso,critica,"4,81",15.569442950410703,3.0
TCK-01156,CLI-106,2026-02-24,email,elogio,alta,"5,03",12.277055272758002,
TCK-01157,CLI-022,2026-02-24,email,duvida_de_uso,media,"1,41",6.0629564486838,5.0
TCK-01158,CLI-154,2026-02-24,chat,bug,media,"1,83",6.425587158856403,
TCK-01159,CLI-070,2026-02-24,chat,bug,alta,"1,01",4.204773401863634,4.0
TCK-01160,CLI-062,2026-02-24,email,duvida_de_uso,baixa,"0,81",5.879754704247307,5.0
TCK-01161,CLI-105,2026-02-24,telefone,bug,baixa,"4,55",9.451184504386857,5.0
TCK-01162,CLI-090,2026-02-24,telefone,cobranca,baixa,"6,73",12.105931386641934,4.0
TCK-01163,CLI-153,2026-02-24,email,cobranca,alta,"10,70",22.03737470997971,3.0
